"Organisation H-ID"	"Organisation Record Title"	"Short name / acronym"	"Full name of organisation"	"Alternative name(s)"	"Organisation type"	subtype	Country(ies)	"Logo or representative image"	"Logo or representative image ID"	"Logo or representative image Name"	"Logo or representative image Path"	"Short description"	"Start date"	"Start date (temporal)"	"End date"	"End date (temporal)"	Thumbnail	"Thumbnail (temporal)"	Location	"Short description"	"subordinateTo (Organisation) H-ID"	"subordinateTo (Organisation) Record Title"	"Contact details or URL"	"Location (mappable point)"	note	"Related files"	"Related files ID"	"Related files Name"	"Related files Path"	"CartulR Entity ID"	mediumId	indexReference	IndexFontenay
318580	"Turnhout, Archives communales de Turnhout Archives communales de Turnhout"	"Turnhout, Archives communales de Turnhout"	"Archives communales de Turnhout"	AC2300	tei_repository		Belgium					"Turnhout, Archives communales de Turnhout"							Turnhout											21			
318581	"Tournai, Archives communales de Tournai Archives communales de Tournai"	"Tournai, Archives communales de Tournai"	"Archives communales de Tournai"	AC7500	tei_repository		Belgium					"Tournai, Archives communales de Tournai"							Tournai											20			
318582	"Tongeren, Archives communales de Tongres Archives communales de Tongres"	"Tongeren, Archives communales de Tongres"	"Archives communales de Tongres"	AC3700	tei_repository		Belgium					"Tongeren, Archives communales de Tongres"							Tongeren											19			
318583	"Tienen, Archives communales de Tirlemont Archives communales de Tirlemont"	"Tienen, Archives communales de Tirlemont"	"Archives communales de Tirlemont"	AC3300	tei_repository		Belgium					"Tienen, Archives communales de Tirlemont"							Tienen											18			
318584	"Tielt, Archives communales de Thielt Archives communales de Thielt"	"Tielt, Archives communales de Thielt"	"Archives communales de Thielt"	AC8700	tei_repository		Belgium					"Tielt, Archives communales de Thielt"							Tielt											17			
318585	"Wien, Nationalbibliothek Wien Nationalbibliothek Wien"	"Wien, Nationalbibliothek Wien"	"Nationalbibliothek Wien"	BN_Autriche	tei_repository		Austria					"Wien, Nationalbibliothek Wien"							Wien											898			
318586	"Dendermonde, Archives communales de Termonde Archives communales de Termonde"	"Dendermonde, Archives communales de Termonde"	"Archives communales de Termonde"	AC9200	tei_repository		Belgium					"Dendermonde, Archives communales de Termonde"							Dendermonde											16			
318587	"Nivelles, Archives communales de Nivelles Archives communales de Nivelles"	"Nivelles, Archives communales de Nivelles"	"Archives communales de Nivelles"	AC1400	tei_repository		Belgium					"Nivelles, Archives communales de Nivelles"							Nivelles											15			
318588	"Mons, Archives communales de Mons Archives communales de Mons"	"Mons, Archives communales de Mons"	"Archives communales de Mons"	AC7000	tei_repository		Belgium					"Mons, Archives communales de Mons"							Mons											14			
318589	"Mechelen, Archives communales de Malines Archives communales de Malines"	"Mechelen, Archives communales de Malines"	"Archives communales de Malines"	AC2800	tei_repository		Belgium					"Mechelen, Archives communales de Malines"							Mechelen				http://www.mechelen.be/archief/							13			
318590	"Lier, Archives communales de Lierre Archives communales de Lierre"	"Lier, Archives communales de Lierre"	"Archives communales de Lierre"	AC2500	tei_repository		Belgium					"Lier, Archives communales de Lierre"							Lier											12			
318591	"Furnes, Archives communales de Furnes Archives communales de Furnes"	"Furnes, Archives communales de Furnes"	"Archives communales de Furnes"	AC8630	tei_repository		Belgium					"Furnes, Archives communales de Furnes"							Furnes											11			
318592	"Diest, Archives communales de Diest Archives communales de Diest"	"Diest, Archives communales de Diest"	"Archives communales de Diest"	AC3290	tei_repository		Belgium					"Diest, Archives communales de Diest"							Diest											10			
318593	"Kortrijk, Archives communales de Courtrai Archives communales de Courtrai"	"Kortrijk, Archives communales de Courtrai"	"Archives communales de Courtrai"	AC8500	tei_repository		Belgium					"Kortrijk, Archives communales de Courtrai"							Kortrijk											9			
318594	"Bourvignes, Archives communales de Bouvignes Archives communales de Bouvignes"	"Bourvignes, Archives communales de Bouvignes"	"Archives communales de Bouvignes"	AC5500	tei_repository		Belgium					"Bourvignes, Archives communales de Bouvignes"							Bourvignes											8			
318595	"Binche, Archives communales de Binche Archives communales de Binche"	"Binche, Archives communales de Binche"	"Archives communales de Binche"	AC7130	tei_repository		Belgium					"Binche, Archives communales de Binche"							Binche											7			
318597	"s.l., s.n. s.l., s.n."	"s.l., s.n."	"s.l., s.n."		tei_repository																									1042			
318598	"Ollioules, Archives municipales d'Ollioules Archives municipales d'Ollioules"	"Ollioules, Archives municipales d'Ollioules"	"Archives municipales d'Ollioules"	AM83190	tei_repository		France					"Ollioules, Archives municipales d'Ollioules"							Ollioules											431			
318599	"Le Mas-d'Agenais, Archives municipales du Mas-d'Agenais Archives municipales du Mas-d'Agenais"	"Le Mas-d'Agenais, Archives municipales du Mas-d'Agenais"	"Archives municipales du Mas-d'Agenais"	AM47430	tei_repository		France					"Le Mas-d'Agenais, Archives municipales du Mas-d'Agenais"							"Le Mas-d'Agenais"											439			
318600	"Troyes, Bibliothèque municipale de Troyes Bibliothèque municipale de Troyes"	"Troyes , Bibliothèque municipale de Troyes"	"Bibliothèque municipale de Troyes"	BM10000	tei_repository		France					"Troyes , Bibliothèque municipale de Troyes"							Troyes											763			
318601	"Saint-Brieuc, Bibliothèque municipale de Saint-Brieuc Bibliothèque municipale de Saint-Brieuc"	"Saint-Brieuc, Bibliothèque municipale de Saint-Brieuc"	"Bibliothèque municipale de Saint-Brieuc"	BM22000	tei_repository		France					"Saint-Brieuc, Bibliothèque municipale de Saint-Brieuc"							Saint-Brieuc											735			
318602	"Lisieux, Bibliothèque municipale de Lisieux Bibliothèque municipale de Lisieux"	"Lisieux , Bibliothèque municipale de Lisieux"	"Bibliothèque municipale de Lisieux"	BM14100	tei_repository		France					"Lisieux , Bibliothèque municipale de Lisieux"							Lisieux											665			
318603	"Bayeux, Bibliothèque municipale de Bayeux Bibliothèque municipale de Bayeux"	"Bayeux , Bibliothèque municipale de Bayeux"	"Bibliothèque municipale de Bayeux"	BM14400	tei_repository		France					"Bayeux , Bibliothèque municipale de Bayeux"							Bayeux											567			
318604	"Clermont-Ferrand, Bibliothèque municipale et interuniversitaire de Clermont-Ferrand Bibliothèque municipale et interuniversitaire de Clermont-Ferrand"	"Clermont-Ferrand , Bibliothèque municipale et interuniversitaire de Clermont-Ferrand"	"Bibliothèque municipale et interuniversitaire de Clermont-Ferrand"	BMIU63000	tei_repository		France					"Clermont-Ferrand , Bibliothèque municipale et interuniversitaire de Clermont-Ferrand"							Clermont-Ferrand											798			
318605	"Toulon, Bibliothèque municipale de Toulon Bibliothèque municipale de Toulon"	"Toulon, Bibliothèque municipale de Toulon"	"Bibliothèque municipale de Toulon"	BM83000	tei_repository		France					"Toulon, Bibliothèque municipale de Toulon"							Toulon											983			
318606	"Toulouse, Bibliothèque municipale de Toulouse Bibliothèque municipale de Toulouse"	"Toulouse , Bibliothèque municipale de Toulouse"	"Bibliothèque municipale de Toulouse"	BM31000	tei_repository		France					"Toulouse , Bibliothèque municipale de Toulouse"							Toulouse											761			
318610	"Saint-Omer, Société des Antiquaires de la Morinie Société des Antiquaires de la Morinie"	"Saint-Omer, Société des Antiquaires de la Morinie"	"Société des Antiquaires de la Morinie"	Soc.Ant.M	tei_repository		France					"Saint-Omer, Société des Antiquaires de la Morinie"							Saint-Omer											1039	4155		
319381	"Aigremont, seigneurie"		"Aigremont, seigneurie"				France					"héritière d'"												"POINT(2.01922 48.90447)"								Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e134111	
319424	"Amiens, église cathédrale"		"Amiens, église cathédrale"				France																	"POINT(2.3 49.9)"								Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e137761	
319470	"Arcis-sur-Aube, prieuré Notre-Dame"		"Arcis-sur-Aube , prieuré Notre-Dame"				France																	"POINT(4.14085 48.53387)"	"Dépendant de l'abbaye de Marmoutier"							Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e141228	
319711	"Bayonne, mairie"		"Bayonne , mairie"				France																	"POINT(-1.473 43.49316)"								Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e151413	
319740	"Béarn, Cour"		"Béarn, Cour"				France					"notaire de la Cour"												"POINT(0.75 43.33333)"								Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e151598	
319803	"Beaulieu, fief"		"Beaulieu, fief"				France																	"POINT(1.99137 48.94137)"								Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e152970	
319845	"Beauvais, abbaye de Saint-Lucien, abbé, hommes ou hôtes, moines"		"Beauvais , abbaye de Saint-Lucien, abbé, hommes ou hôtes, moines"				France					"abbé, hommes ou hôtes, moines"												"POINT(2.08333 49.43333)"								Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e363706|Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e153791	
319848	"Beauvais, église cathédrale de Saint-Pierre"		"Beauvais , église cathédrale de Saint-Pierre"				France																	"POINT(2.08333 49.43333)"								Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e363706|Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e153791|Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e153866|Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e153881|Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e153893|Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e153979	
319854	"Beauvais, église cathédrale Saint-Pierre, chapitre, hommes ou hôtes"		"Beauvais , église cathédrale Saint-Pierre, chapitre, hommes ou hôtes"				France																	"POINT(2.08333 49.43333)"								Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e153961	
319874	"Impr. Oudin"	"Impr. Oudin"																															
319908	"Bechet (Le), fief"		"Bechet (Le), fief"				France																	"POINT(0.28287 49.20866)"								Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e154364	
320084	"Béziers, église cathédrale"		"Béziers , église cathédrale"				France																	"POINT(3.20985593 43.341354)"								Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e160030	
320545	"Béziers, officiers de la Cour du roi"		"Béziers , officiers de la Cour du roi"				France																	"POINT(3.21402 43.34122)"								Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e160077	
320568	"Bézu-la-Forêt, fief"		"Bézu-la-Forêt, fief"				France																	"POINT(1.62291 49.40552)"								Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e160398	
320635	"Bléneau, seigneurie"		"Bléneau, seigneurie"				France																									Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e161912	
320671	"Blosseville-sur-Mer, vicomté"		"Blosseville-sur-Mer, vicomté"				France																	"POINT(0.80304 49.85171)"								Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e162082	
320692	"Bohain, châtellenie"		"Bohain, châtellenie"				France																	"POINT(3.453 49.9873)"								Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e162199	
320704	"Épernon, châtellenie"		"Épernon, châtellenie"				France																	"POINT(1.67218 48.61031)"								Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e206000	
320766	"Bois-Garnier, seigneurie"		"Bois-Garnier, seigneurie"				France					"dame, Agnès d'Acy"												"POINT(2.88124 47.78333)"								Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e162689	
320881	"Bourges, église de Saint-Outrille ou du château, chapitre"		"Bourges , église de Saint-Outrille ou du château, chapitre"				France																	"POINT(2.4 47.08333)"								Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e166616	
320935	"Bouteville, sergents"		"Bouteville, sergents"				France																	"POINT(-0.13734 45.59963)"								Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e167568	
320937	"Bouteville, seigneurie"		"Bouteville, seigneurie"				France																	"POINT(-0.13734 45.59963)"								Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e167568	
321136	"Brusque, communauté du château"		"Brusque, communauté du château"				France					"com. munauté et seigneur du château"												"POINT(2.94976 43.76826)"								Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e171188	
321138	"Brusque, seigneurie du château"		"Brusque, seigneurie du château"				France					"com. munauté et seigneur du château"												"POINT(2.94976 43.76826)"								Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e171188	
321159	"Auvergny, fief"		"Auvergny, fief"				France					"fief, seigneur"												"POINT(0.75 48.86667)"								Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e146387	
321258	"Paris, Parlement"		"Paris, Parlement"				France					Parisius												"POINT(2.3488 48.85341)"								Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e313731	
321272	"Villiers, maison royale"		"Villiers, maison royale"				France					"Villers-aux-Loges, Villiers-au-Bois ou Villiers-en-Loge, maison royale"												"POINT(2.05459 47.95465)"								Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e394545	
321298	"Candillargues, seigneurie"		"Candillargues, seigneurie"				France					seigneur												"POINT(4.06832 43.62049)"								Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e174200	
321318	"Saint-Antonin, boucherie, bouchers, maisons du roi, monastère et voies publiques"		"Saint-Antonin, boucherie, bouchers, maisons du roi, monastère et voies publiques"				France					"boucherie, bouchers, maisons du roi, monastère et voies publiques"												"POINT(1.76667 44.15)"								Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e359318	
321346	"Carcassonne, Cour royale"		"Carcassonne , Cour royale"				France																	"POINT(2.34863 43.21649)"								Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e175278	
321362	"Carcassonne et Béziers, sénéchaussée, Cour"		"Carcassonne et Béziers, sénéchaussée, Cour"				France																	"POINT(2.34863 43.21649)"								Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e175278	
321370	"Carcassonne, sénéchaussée, Cour"		"Carcassonne, sénéchaussée, Cour"				France																	"POINT(2.34863 43.21649)"								Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e175278	
321539	"Celle (La), seigneurie"		"Celle (La), seigneurie"	"Celle-Dunoise (La)|Cella"			France																	"POINT(1.7697581 46.308723)"								Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e179112	
321552	"Cerny-lès-Bucy, seigneurie"		"Cerny-lès-Bucy, seigneurie"				France					sire												"POINT(3.54797 49.57834)"								Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e179746	
321589	"Châlons-sur-Marne, église cathédrale"		"Châlons-sur-Marne , église cathédrale"				France																	"POINT(4.370272580645159 48.95216370967742)"								Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e180482	
321644	"Mont-Saint-Quentin (Le) (abbaye)"		"Mont-Saint-Quentin (Le) (abbaye)"		ecclésiastique																												
321703	"Montiéramey, abbaye Saint-Pierre"		"Montiéramey, abbaye Saint-Pierre"																														
321709	"Montargis (près de), abbaye royale"		"Montargis (près de), abbaye royale"				France																									Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e138196	
321710	"Saint-Benoît-sur-Loire, abbaye"		"Saint-Benoît-sur-Loire, abbaye"				France					"bois de l'abbaye"												"POINT(2.31274 47.80561)"								Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e359691	
321712	"Ferrières-en-Gâtinais, abbaye Saint-Pierre-et-Saint-Paul"		"Ferrières-en-Gâtinais, abbaye Saint-Pierre-et-Saint-Paul"				France																	"POINT(2.78333 48.08333)"								Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e211647	
321892	"Rouen, Échiquier de la Saint-Michel"		"Rouen , Échiquier de la Saint-Michel"				France																	"POINT(1.09932 49.44313)"									
321969	"Saint-Martin-du-Vieux-Bellême, prieuré"		"Saint-Martin-du-Vieux-Bellême, prieuré"				France																	"POINT(0.543854 48.3819407)"									
321971	"Reuilly, prieuré Saint-Denis"		"Reuilly, prieuré Saint-Denis"				France																	"POINT(2.0434337 47.0851206)"									
322000	"Bonport, abbaye Notre-Dame (de)"		"Bonport, abbaye Notre-Dame (de)"				France													"O. Cist."				"POINT(1.15481 49.30324)"								Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e337843	
322012	"Moncel (Le) - Maison royale"	"Moncel (Le) - Maison royale"		Pont-Sainte-Maxence			France																	"POINT(2.60467 49.30168)"								Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e294954	
